Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
[142]    0.0    0.00    0.00      14         std::vector<std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >, std::allocator<std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > > > >::_S_nothrow_relocate(std::integral_constant<bool, true>) [142]
-----------------------------------------------
                0.00    0.00      14/14          std::vector<double, std::allocator<double> >::max_size() const [138]
[143]    0.0    0.00    0.00      14         std::vector<double, std::allocator<double> >::_S_max_size(std::allocator<double> const&) [143]
                0.00    0.00      14/186402      unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [62]
-----------------------------------------------
                0.00    0.00      14/14          void std::vector<double, std::allocator<double> >::_M_realloc_insert<double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double&&) [181]
[144]    0.0    0.00    0.00      14         std::vector<double, std::allocator<double> >::_S_relocate(double*, double*, double*, std::allocator<double>&) [144]
                0.00    0.00      14/14          std::vector<double, std::allocator<double> >::_S_do_relocate(double*, double*, double*, std::allocator<double>&, std::integral_constant<bool, true>) [145]
-----------------------------------------------
                0.00    0.00      14/14          std::vector<double, std::allocator<double> >::_S_relocate(double*, double*, double*, std::allocator<double>&) [144]
[145]    0.0    0.00    0.00      14         std::vector<double, std::allocator<double> >::_S_do_relocate(double*, double*, double*, std::allocator<double>&, std::integral_constant<bool, true>) [145]
                0.00    0.00      14/14          double* std::__relocate_a<double*, double*, std::allocator<double> >(double*, double*, double*, std::allocator<double>&) [153]
-----------------------------------------------
                0.00    0.00      14/14          void std::vector<double, std::allocator<double> >::_M_realloc_insert<double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double&&) [181]
[146]    0.0    0.00    0.00      14         std::vector<double, std::allocator<double> >::_S_use_relocate() [146]
                0.00    0.00      14/14          std::vector<double, std::allocator<double> >::_S_nothrow_relocate(std::integral_constant<bool, true>) [147]
-----------------------------------------------
                0.00    0.00      14/14          std::vector<double, std::allocator<double> >::_S_use_relocate() [146]
[147]    0.0    0.00    0.00      14         std::vector<double, std::allocator<double> >::_S_nothrow_relocate(std::integral_constant<bool, true>) [147]
-----------------------------------------------
                0.00    0.00      14/14          std::vector<int, std::allocator<int> >::max_size() const [139]
[148]    0.0    0.00    0.00      14         std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [148]
                0.00    0.00      14/186402      unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [62]
-----------------------------------------------
                0.00    0.00      14/14          void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [184]
[149]    0.0    0.00    0.00      14         std::vector<int, std::allocator<int> >::_S_relocate(int*, int*, int*, std::allocator<int>&) [149]
                0.00    0.00      14/14          std::vector<int, std::allocator<int> >::_S_do_relocate(int*, int*, int*, std::allocator<int>&, std::integral_constant<bool, true>) [150]
-----------------------------------------------
                0.00    0.00      14/14          std::vector<int, std::allocator<int> >::_S_relocate(int*, int*, int*, std::allocator<int>&) [149]
[150]    0.0    0.00    0.00      14         std::vector<int, std::allocator<int> >::_S_do_relocate(int*, int*, int*, std::allocator<int>&, std::integral_constant<bool, true>) [150]
                0.00    0.00      14/14          int* std::__relocate_a<int*, int*, std::allocator<int> >(int*, int*, int*, std::allocator<int>&) [154]
-----------------------------------------------
                0.00    0.00      14/14          void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [184]
[151]    0.0    0.00    0.00      14         std::vector<int, std::allocator<int> >::_S_use_relocate() [151]
                0.00    0.00      14/14          std::vector<int, std::allocator<int> >::_S_nothrow_relocate(std::integral_constant<bool, true>) [152]
-----------------------------------------------
                0.00    0.00      14/14          std::vector<int, std::allocator<int> >::_S_use_relocate() [151]
[152]    0.0    0.00    0.00      14         std::vector<int, std::allocator<int> >::_S_nothrow_relocate(std::integral_constant<bool, true>) [152]
-----------------------------------------------
                0.00    0.00      14/14          std::vector<double, std::allocator<double> >::_S_do_relocate(double*, double*, double*, std::allocator<double>&, std::integral_constant<bool, true>) [145]
[153]    0.0    0.00    0.00      14         double* std::__relocate_a<double*, double*, std::allocator<double> >(double*, double*, double*, std::allocator<double>&) [153]
                0.00    0.00      42/42          double* std::__niter_base<double*>(double*) [111]
                0.00    0.00      14/14          std::enable_if<std::__is_bitwise_relocatable<double, void>::value, double*>::type std::__relocate_a_1<double, double>(double*, double*, double*, std::allocator<double>&) [155]
-----------------------------------------------
                0.00    0.00      14/14          std::vector<int, std::allocator<int> >::_S_do_relocate(int*, int*, int*, std::allocator<int>&, std::integral_constant<bool, true>) [150]
[154]    0.0    0.00    0.00      14         int* std::__relocate_a<int*, int*, std::allocator<int> >(int*, int*, int*, std::allocator<int>&) [154]
                0.00    0.00      42/42          int* std::__niter_base<int*>(int*) [112]
                0.00    0.00      14/14          std::enable_if<std::__is_bitwise_relocatable<int, void>::value, int*>::type std::__relocate_a_1<int, int>(int*, int*, int*, std::allocator<int>&) [156]
-----------------------------------------------
                0.00    0.00      14/14          double* std::__relocate_a<double*, double*, std::allocator<double> >(double*, double*, double*, std::allocator<double>&) [153]
[155]    0.0    0.00    0.00      14         std::enable_if<std::__is_bitwise_relocatable<double, void>::value, double*>::type std::__relocate_a_1<double, double>(double*, double*, double*, std::allocator<double>&) [155]
-----------------------------------------------
                0.00    0.00      14/14          int* std::__relocate_a<int*, int*, std::allocator<int> >(int*, int*, int*, std::allocator<int>&) [154]
[156]    0.0    0.00    0.00      14         std::enable_if<std::__is_bitwise_relocatable<int, void>::value, int*>::type std::__relocate_a_1<int, int>(int*, int*, int*, std::allocator<int>&) [156]
-----------------------------------------------
                0.00    0.00      11/11          void std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >::_M_realloc_insert<std::array<double, 3ul> const&>(__gnu_cxx::__normal_iterator<std::array<double, 3ul>*, std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > > >, std::array<double, 3ul> const&) [40]
[157]    0.0    0.00    0.00      11         __gnu_cxx::__normal_iterator<std::array<double, 3ul>*, std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > > >::difference_type __gnu_cxx::operator-<std::array<double, 3ul>*, std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > > >(__gnu_cxx::__normal_iterator<std::array<double, 3ul>*, std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > > > const&, __gnu_cxx::__normal_iterator<std::array<double, 3ul>*, std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > > > const&) [157]
                0.00    0.00      22/44          __gnu_cxx::__normal_iterator<std::array<double, 3ul>*, std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > > >::base() const [109]
-----------------------------------------------
                0.00    0.00      11/11          void std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >::_M_realloc_insert<std::array<double, 3ul> const&>(__gnu_cxx::__normal_iterator<std::array<double, 3ul>*, std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > > >, std::array<double, 3ul> const&) [40]
[158]    0.0    0.00    0.00      11         std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >::_M_check_len(unsigned long, char const*) const [158]
                0.00    0.00      44/521300      std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >::size() const [50]
                0.00    0.00      22/22          std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >::max_size() const [120]
                0.00    0.00      11/186370      unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [63]
-----------------------------------------------
                0.00    0.00      11/11          std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >::push_back(std::array<double, 3ul> const&) [39]
[159]    0.0    0.00    0.00      11         std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >::end() [159]
                0.00    0.00      11/22          __gnu_cxx::__normal_iterator<std::array<double, 3ul>*, std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > > >::__normal_iterator(std::array<double, 3ul>* const&) [119]
-----------------------------------------------
                0.00    0.00      11/11          void std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >::_M_realloc_insert<std::array<double, 3ul> const&>(__gnu_cxx::__normal_iterator<std::array<double, 3ul>*, std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > > >, std::array<double, 3ul> const&) [40]
[160]    0.0    0.00    0.00      11         std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >::begin() [160]
                0.00    0.00      11/22          __gnu_cxx::__normal_iterator<std::array<double, 3ul>*, std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > > >::__normal_iterator(std::array<double, 3ul>* const&) [119]
-----------------------------------------------
                0.00    0.00       1/8           std::_Vector_base<std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >, std::allocator<std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > > > >::~_Vector_base() [204]
                0.00    0.00       7/8           void std::vector<std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >, std::allocator<std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > > > >::_M_realloc_insert<std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > > const&>(__gnu_cxx::__normal_iterator<std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >*, std::vector<std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >, std::allocator<std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > > > > >, std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > > const&) [28]
